latent_id,max_act,mean_act,top_images,top_values
2245,7.2229461669921875,0.2080574929714203,"['top_activations_live/img_1349.png', 'top_activations_live/img_3265.png', 'top_activations_live/img_2265.png', 'top_activations_live/img_7576.png', 'top_activations_live/img_8228.png', 'top_activations_live/img_8896.png', 'top_activations_live/img_5688.png', 'top_activations_live/img_6052.png']","[7.2229461669921875, 7.184183120727539, 7.098453521728516, 7.0513458251953125, 6.836938858032227, 6.822548866271973, 6.820267677307129, 6.786188125610352]"
2247,7.985821723937988,0.3426308035850525,"['top_activations_live/img_9524.png', 'top_activations_live/img_2367.png', 'top_activations_live/img_9173.png', 'top_activations_live/img_5379.png', 'top_activations_live/img_4132.png', 'top_activations_live/img_769.png', 'top_activations_live/img_9128.png', 'top_activations_live/img_5296.png']","[7.985821723937988, 7.828343391418457, 7.610352039337158, 7.50361442565918, 7.489121437072754, 7.417511940002441, 7.398730278015137, 7.386137962341309]"
2254,1.7900505065917969,0.013633864931762218,"['top_activations_live/img_1422.png', 'top_activations_live/img_5548.png', 'top_activations_live/img_4649.png', 'top_activations_live/img_914.png', 'top_activations_live/img_552.png', 'top_activations_live/img_5142.png', 'top_activations_live/img_3301.png', 'top_activations_live/img_2847.png']","[1.7900505065917969, 1.5866566896438599, 1.5013244152069092, 1.4862571954727173, 1.4659292697906494, 1.4394093751907349, 1.3993405103683472, 1.3838037252426147]"
2266,3.706115245819092,0.0451388880610466,"['top_activations_live/img_1067.png', 'top_activations_live/img_7126.png', 'top_activations_live/img_7544.png', 'top_activations_live/img_5382.png', 'top_activations_live/img_5255.png', 'top_activations_live/img_791.png', 'top_activations_live/img_9533.png', 'top_activations_live/img_6331.png']","[3.706115245819092, 3.366206645965576, 3.2013485431671143, 3.0305018424987793, 2.856783390045166, 2.786625623703003, 2.774590492248535, 2.692991256713867]"
2274,7.545472145080566,2.3047122955322266,"['top_activations_live/img_773.png', 'top_activations_live/img_7585.png', 'top_activations_live/img_30.png', 'top_activations_live/img_9006.png', 'top_activations_live/img_2119.png', 'top_activations_live/img_777.png', 'top_activations_live/img_58.png', 'top_activations_live/img_8319.png']","[7.545472145080566, 7.2716803550720215, 7.060638904571533, 6.906208038330078, 6.891770362854004, 6.881266117095947, 6.865257740020752, 6.735028266906738]"
2298,3.322814702987671,0.0670134648680687,"['top_activations_live/img_1752.png', 'top_activations_live/img_7393.png', 'top_activations_live/img_7795.png', 'top_activations_live/img_1807.png', 'top_activations_live/img_8863.png', 'top_activations_live/img_321.png', 'top_activations_live/img_2051.png', 'top_activations_live/img_9311.png']","[3.322814702987671, 3.239755868911743, 3.0849101543426514, 2.772364616394043, 2.768146514892578, 2.7604598999023438, 2.7362184524536133, 2.6865108013153076]"
2384,4.92227840423584,0.0964406281709671,"['top_activations_live/img_9981.png', 'top_activations_live/img_4864.png', 'top_activations_live/img_9213.png', 'top_activations_live/img_2505.png', 'top_activations_live/img_811.png', 'top_activations_live/img_2251.png', 'top_activations_live/img_1773.png', 'top_activations_live/img_2804.png']","[4.92227840423584, 4.880151748657227, 4.500659465789795, 4.46751594543457, 4.249584674835205, 4.096258163452148, 4.061238765716553, 3.80639386177063]"
2387,3.529524326324463,0.04665662720799446,"['top_activations_live/img_7943.png', 'top_activations_live/img_4948.png', 'top_activations_live/img_5439.png', 'top_activations_live/img_6048.png', 'top_activations_live/img_1258.png', 'top_activations_live/img_4531.png', 'top_activations_live/img_622.png', 'top_activations_live/img_8389.png']","[3.529524326324463, 3.3960065841674805, 3.3868494033813477, 3.2539777755737305, 3.1650352478027344, 3.162858009338379, 3.161855697631836, 3.124437093734741]"
2400,4.0031304359436035,0.31718525290489197,"['top_activations_live/img_1065.png', 'top_activations_live/img_4051.png', 'top_activations_live/img_3743.png', 'top_activations_live/img_1620.png', 'top_activations_live/img_9084.png', 'top_activations_live/img_63.png', 'top_activations_live/img_3806.png', 'top_activations_live/img_5281.png']","[4.0031304359436035, 4.000901222229004, 3.875576972961426, 3.691732168197632, 3.6872825622558594, 3.6494131088256836, 3.6123266220092773, 3.604330539703369]"
2479,3.459023952484131,0.03006931208074093,"['top_activations_live/img_2564.png', 'top_activations_live/img_4601.png', 'top_activations_live/img_8359.png', 'top_activations_live/img_1690.png', 'top_activations_live/img_7975.png', 'top_activations_live/img_843.png', 'top_activations_live/img_2114.png', 'top_activations_live/img_6145.png']","[3.459023952484131, 3.278317928314209, 3.1312406063079834, 3.0442380905151367, 3.012566328048706, 2.9729814529418945, 2.897019386291504, 2.803942918777466]"
2486,0.8017913103103638,8.017913205549121e-05,"['top_activations_live/img_8169.png', 'top_activations_live/img_1.png', 'top_activations_live/img_7.png', 'top_activations_live/img_4.png', 'top_activations_live/img_3.png', 'top_activations_live/img_5.png', 'top_activations_live/img_0.png', 'top_activations_live/img_2.png']","[0.8017913103103638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2487,3.171407699584961,0.03403695672750473,"['top_activations_live/img_8007.png', 'top_activations_live/img_9354.png', 'top_activations_live/img_3587.png', 'top_activations_live/img_496.png', 'top_activations_live/img_8293.png', 'top_activations_live/img_2027.png', 'top_activations_live/img_9625.png', 'top_activations_live/img_281.png']","[3.171407699584961, 2.5707948207855225, 2.5366148948669434, 2.37477445602417, 2.120157241821289, 2.0425384044647217, 2.017953634262085, 1.9856517314910889]"
2517,4.834585189819336,0.6697680950164795,"['top_activations_live/img_3952.png', 'top_activations_live/img_5452.png', 'top_activations_live/img_8189.png', 'top_activations_live/img_9116.png', 'top_activations_live/img_2935.png', 'top_activations_live/img_370.png', 'top_activations_live/img_9932.png', 'top_activations_live/img_5279.png']","[4.834585189819336, 4.742915630340576, 4.6754865646362305, 4.505279541015625, 4.441420078277588, 4.3932671546936035, 4.345441818237305, 4.338917255401611]"
2530,6.0868401527404785,0.42412513494491577,"['top_activations_live/img_4659.png', 'top_activations_live/img_938.png', 'top_activations_live/img_2495.png', 'top_activations_live/img_2975.png', 'top_activations_live/img_577.png', 'top_activations_live/img_8046.png', 'top_activations_live/img_1285.png', 'top_activations_live/img_2577.png']","[6.0868401527404785, 5.860866069793701, 5.855887413024902, 5.451006889343262, 5.372398376464844, 5.2748122215271, 5.147525310516357, 5.08445930480957]"
2583,8.450166702270508,0.7214456796646118,"['top_activations_live/img_3154.png', 'top_activations_live/img_9526.png', 'top_activations_live/img_383.png', 'top_activations_live/img_2946.png', 'top_activations_live/img_6435.png', 'top_activations_live/img_8217.png', 'top_activations_live/img_3690.png', 'top_activations_live/img_9470.png']","[8.450166702270508, 8.03256893157959, 8.01478099822998, 7.936364650726318, 7.822689056396484, 7.735473155975342, 7.661436080932617, 7.5883893966674805]"
2603,3.0777769088745117,0.024965737015008926,"['top_activations_live/img_816.png', 'top_activations_live/img_4791.png', 'top_activations_live/img_6140.png', 'top_activations_live/img_7122.png', 'top_activations_live/img_2116.png', 'top_activations_live/img_1104.png', 'top_activations_live/img_486.png', 'top_activations_live/img_174.png']","[3.0777769088745117, 2.8386178016662598, 2.825164318084717, 2.4414470195770264, 2.367166042327881, 2.3439114093780518, 2.3142051696777344, 2.2462122440338135]"
2626,3.3169631958007812,0.017786895856261253,"['top_activations_live/img_724.png', 'top_activations_live/img_1946.png', 'top_activations_live/img_9466.png', 'top_activations_live/img_7468.png', 'top_activations_live/img_9932.png', 'top_activations_live/img_3079.png', 'top_activations_live/img_9240.png', 'top_activations_live/img_3829.png']","[3.3169631958007812, 2.7864298820495605, 2.673325777053833, 2.609285354614258, 2.3261497020721436, 2.261641502380371, 2.18086576461792, 2.1457042694091797]"
2638,6.364986896514893,0.14060525596141815,"['top_activations_live/img_3100.png', 'top_activations_live/img_1651.png', 'top_activations_live/img_3429.png', 'top_activations_live/img_5721.png', 'top_activations_live/img_7196.png', 'top_activations_live/img_3068.png', 'top_activations_live/img_3801.png', 'top_activations_live/img_1365.png']","[6.364986896514893, 6.235751152038574, 6.027215003967285, 5.970878601074219, 5.91736364364624, 5.837197780609131, 5.510313510894775, 5.4729204177856445]"
2654,1.5126488208770752,0.0007145671988837421,"['top_activations_live/img_7116.png', 'top_activations_live/img_6821.png', 'top_activations_live/img_9017.png', 'top_activations_live/img_2079.png', 'top_activations_live/img_8960.png', 'top_activations_live/img_9812.png', 'top_activations_live/img_1664.png', 'top_activations_live/img_3.png']","[1.5126488208770752, 1.3395510911941528, 1.0500346422195435, 0.9240483641624451, 0.8347311019897461, 0.7517555952072144, 0.7329025268554688, 0.0]"
2680,3.1806044578552246,0.059159863740205765,"['top_activations_live/img_8313.png', 'top_activations_live/img_9609.png', 'top_activations_live/img_6748.png', 'top_activations_live/img_6156.png', 'top_activations_live/img_440.png', 'top_activations_live/img_8749.png', 'top_activations_live/img_4894.png', 'top_activations_live/img_7107.png']","[3.1806044578552246, 2.949031114578247, 2.6397886276245117, 2.5837252140045166, 2.5575315952301025, 2.5242860317230225, 2.5197317600250244, 2.5007591247558594]"
2708,6.593763828277588,0.3179047107696533,"['top_activations_live/img_2410.png', 'top_activations_live/img_9454.png', 'top_activations_live/img_6938.png', 'top_activations_live/img_5934.png', 'top_activations_live/img_3129.png', 'top_activations_live/img_9979.png', 'top_activations_live/img_336.png', 'top_activations_live/img_1274.png']","[6.593763828277588, 6.46986198425293, 6.369035720825195, 6.297964096069336, 6.1661200523376465, 6.152645111083984, 6.101510524749756, 6.021265029907227]"
2718,3.176389694213867,0.02691439911723137,"['top_activations_live/img_1058.png', 'top_activations_live/img_229.png', 'top_activations_live/img_3075.png', 'top_activations_live/img_6605.png', 'top_activations_live/img_8544.png', 'top_activations_live/img_2649.png', 'top_activations_live/img_3179.png', 'top_activations_live/img_1356.png']","[3.176389694213867, 3.1213560104370117, 3.1083381175994873, 3.0689048767089844, 3.043856620788574, 2.9450745582580566, 2.9104321002960205, 2.8356101512908936]"
2772,7.458905220031738,0.486423134803772,"['top_activations_live/img_9066.png', 'top_activations_live/img_9663.png', 'top_activations_live/img_3027.png', 'top_activations_live/img_4875.png', 'top_activations_live/img_2220.png', 'top_activations_live/img_1769.png', 'top_activations_live/img_4560.png', 'top_activations_live/img_490.png']","[7.458905220031738, 7.162224769592285, 7.138083457946777, 7.129241943359375, 7.07872200012207, 7.045058250427246, 6.957766056060791, 6.911660194396973]"
2810,7.10063362121582,0.3104071319103241,"['top_activations_live/img_3908.png', 'top_activations_live/img_2883.png', 'top_activations_live/img_2189.png', 'top_activations_live/img_2739.png', 'top_activations_live/img_7521.png', 'top_activations_live/img_2318.png', 'top_activations_live/img_1505.png', 'top_activations_live/img_8810.png']","[7.10063362121582, 7.050684928894043, 6.988328456878662, 6.972983360290527, 6.910543441772461, 6.847281455993652, 6.806886672973633, 6.801722526550293]"
2829,7.0312299728393555,0.3393697738647461,"['top_activations_live/img_4284.png', 'top_activations_live/img_1131.png', 'top_activations_live/img_8162.png', 'top_activations_live/img_9519.png', 'top_activations_live/img_2346.png', 'top_activations_live/img_2290.png', 'top_activations_live/img_8006.png', 'top_activations_live/img_8127.png']","[7.0312299728393555, 7.030744552612305, 7.014380931854248, 6.8757147789001465, 6.683844566345215, 6.676358222961426, 6.606266975402832, 6.575015068054199]"
2836,1.7323877811431885,0.002132547553628683,"['top_activations_live/img_7066.png', 'top_activations_live/img_8348.png', 'top_activations_live/img_8420.png', 'top_activations_live/img_5388.png', 'top_activations_live/img_1327.png', 'top_activations_live/img_3510.png', 'top_activations_live/img_6645.png', 'top_activations_live/img_6892.png']","[1.7323877811431885, 1.2303404808044434, 1.0285866260528564, 0.9593386650085449, 0.9202468395233154, 0.7938718795776367, 0.7828835248947144, 0.7809534072875977]"
2845,3.729891300201416,0.08772291243076324,"['top_activations_live/img_9838.png', 'top_activations_live/img_9939.png', 'top_activations_live/img_230.png', 'top_activations_live/img_2094.png', 'top_activations_live/img_7798.png', 'top_activations_live/img_7636.png', 'top_activations_live/img_2259.png', 'top_activations_live/img_4078.png']","[3.729891300201416, 3.482299566268921, 3.4446218013763428, 3.443359375, 3.268566608428955, 3.1871836185455322, 3.172976493835449, 3.0813777446746826]"
2850,5.472419738769531,0.02326958253979683,"['top_activations_live/img_5779.png', 'top_activations_live/img_2291.png', 'top_activations_live/img_8526.png', 'top_activations_live/img_7422.png', 'top_activations_live/img_9232.png', 'top_activations_live/img_8394.png', 'top_activations_live/img_4901.png', 'top_activations_live/img_6453.png']","[5.472419738769531, 3.9303107261657715, 3.8265135288238525, 3.668043613433838, 2.8279378414154053, 2.809990406036377, 2.7007007598876953, 2.6230711936950684]"
2855,0.8622317314147949,0.00019617639190983027,"['top_activations_live/img_9302.png', 'top_activations_live/img_1811.png', 'top_activations_live/img_8021.png', 'top_activations_live/img_7.png', 'top_activations_live/img_3.png', 'top_activations_live/img_1.png', 'top_activations_live/img_4.png', 'top_activations_live/img_5.png']","[0.8622317314147949, 0.6415127515792847, 0.4580194354057312, 0.0, 0.0, 0.0, 0.0, 0.0]"
2871,4.247855186462402,0.12569089233875275,"['top_activations_live/img_4534.png', 'top_activations_live/img_1006.png', 'top_activations_live/img_5839.png', 'top_activations_live/img_6703.png', 'top_activations_live/img_8747.png', 'top_activations_live/img_5285.png', 'top_activations_live/img_6232.png', 'top_activations_live/img_6160.png']","[4.247855186462402, 4.245051383972168, 4.13939094543457, 3.99196720123291, 3.894998073577881, 3.7171921730041504, 3.6914117336273193, 3.6541028022766113]"
2892,6.229578495025635,0.3005622625350952,"['top_activations_live/img_719.png', 'top_activations_live/img_3670.png', 'top_activations_live/img_7770.png', 'top_activations_live/img_7867.png', 'top_activations_live/img_1096.png', 'top_activations_live/img_169.png', 'top_activations_live/img_2958.png', 'top_activations_live/img_8391.png']","[6.229578495025635, 5.524174213409424, 4.112264156341553, 4.070636749267578, 3.9989399909973145, 3.865030527114868, 3.8558411598205566, 3.8299427032470703]"
2923,4.066519260406494,0.05604349821805954,"['top_activations_live/img_179.png', 'top_activations_live/img_8387.png', 'top_activations_live/img_7815.png', 'top_activations_live/img_1932.png', 'top_activations_live/img_3698.png', 'top_activations_live/img_3847.png', 'top_activations_live/img_3172.png', 'top_activations_live/img_5339.png']","[4.066519260406494, 3.668558120727539, 3.637627601623535, 3.4816112518310547, 3.4623007774353027, 3.3695249557495117, 3.369044780731201, 3.302100658416748]"
2930,3.75714111328125,0.10023967921733856,"['top_activations_live/img_5701.png', 'top_activations_live/img_6842.png', 'top_activations_live/img_4458.png', 'top_activations_live/img_2897.png', 'top_activations_live/img_4155.png', 'top_activations_live/img_9393.png', 'top_activations_live/img_8357.png', 'top_activations_live/img_7747.png']","[3.75714111328125, 3.6042251586914062, 3.05527400970459, 3.0437064170837402, 3.0271334648132324, 2.9714972972869873, 2.683915376663208, 2.660534381866455]"
2940,1.5173871517181396,0.0006498724687844515,"['top_activations_live/img_4018.png', 'top_activations_live/img_3879.png', 'top_activations_live/img_6336.png', 'top_activations_live/img_4901.png', 'top_activations_live/img_7284.png', 'top_activations_live/img_189.png', 'top_activations_live/img_5036.png', 'top_activations_live/img_3.png']","[1.5173871517181396, 1.0646687746047974, 0.9459914565086365, 0.8406610488891602, 0.7957965731620789, 0.7055009007453918, 0.6287192106246948, 0.0]"
2960,3.095752477645874,0.02762710489332676,"['top_activations_live/img_6103.png', 'top_activations_live/img_2172.png', 'top_activations_live/img_180.png', 'top_activations_live/img_6798.png', 'top_activations_live/img_9576.png', 'top_activations_live/img_6030.png', 'top_activations_live/img_242.png', 'top_activations_live/img_8234.png']","[3.095752477645874, 3.025056838989258, 3.0221590995788574, 2.972540855407715, 2.911271572113037, 2.846492290496826, 2.625474452972412, 2.548126220703125]"
2962,7.573159217834473,0.26362156867980957,"['top_activations_live/img_7889.png', 'top_activations_live/img_7052.png', 'top_activations_live/img_4424.png', 'top_activations_live/img_6119.png', 'top_activations_live/img_131.png', 'top_activations_live/img_1313.png', 'top_activations_live/img_1182.png', 'top_activations_live/img_4278.png']","[7.573159217834473, 7.184008598327637, 7.128507137298584, 6.900197982788086, 6.867403984069824, 6.838568687438965, 6.754602432250977, 6.635534763336182]"
2975,3.7344844341278076,0.03994738310575485,"['top_activations_live/img_4468.png', 'top_activations_live/img_3046.png', 'top_activations_live/img_9824.png', 'top_activations_live/img_132.png', 'top_activations_live/img_8530.png', 'top_activations_live/img_2601.png', 'top_activations_live/img_8138.png', 'top_activations_live/img_8449.png']","[3.7344844341278076, 3.3604438304901123, 3.2123608589172363, 3.0653281211853027, 3.0607922077178955, 3.0087480545043945, 2.9567923545837402, 2.8028717041015625]"
2976,3.600202798843384,0.06633259356021881,"['top_activations_live/img_1494.png', 'top_activations_live/img_5698.png', 'top_activations_live/img_2384.png', 'top_activations_live/img_4885.png', 'top_activations_live/img_4476.png', 'top_activations_live/img_3287.png', 'top_activations_live/img_9551.png', 'top_activations_live/img_5955.png']","[3.600202798843384, 3.3821990489959717, 3.133643388748169, 2.971226930618286, 2.9099819660186768, 2.742666244506836, 2.707462787628174, 2.682981014251709]"
3021,0.6383374929428101,6.383375148288906e-05,"['top_activations_live/img_2745.png', 'top_activations_live/img_1.png', 'top_activations_live/img_7.png', 'top_activations_live/img_4.png', 'top_activations_live/img_3.png', 'top_activations_live/img_5.png', 'top_activations_live/img_0.png', 'top_activations_live/img_2.png']","[0.6383374929428101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3053,3.3634979724884033,0.016014747321605682,"['top_activations_live/img_1797.png', 'top_activations_live/img_2220.png', 'top_activations_live/img_6130.png', 'top_activations_live/img_8550.png', 'top_activations_live/img_490.png', 'top_activations_live/img_4855.png', 'top_activations_live/img_3027.png', 'top_activations_live/img_4875.png']","[3.3634979724884033, 3.3431622982025146, 2.7482151985168457, 2.6494593620300293, 2.5519659519195557, 2.485748767852783, 2.4243204593658447, 2.3835432529449463]"
3056,2.9801366329193115,0.03550955653190613,"['top_activations_live/img_3541.png', 'top_activations_live/img_448.png', 'top_activations_live/img_5771.png', 'top_activations_live/img_8472.png', 'top_activations_live/img_1277.png', 'top_activations_live/img_7425.png', 'top_activations_live/img_9108.png', 'top_activations_live/img_2499.png']","[2.9801366329193115, 2.763671875, 2.6729931831359863, 2.5212321281433105, 2.3237953186035156, 2.2755651473999023, 2.2751951217651367, 2.2045109272003174]"
3072,6.152981758117676,0.4062904417514801,"['top_activations_live/img_9394.png', 'top_activations_live/img_3931.png', 'top_activations_live/img_7085.png', 'top_activations_live/img_1389.png', 'top_activations_live/img_2936.png', 'top_activations_live/img_3017.png', 'top_activations_live/img_7279.png', 'top_activations_live/img_9759.png']","[6.152981758117676, 6.134288311004639, 5.940464019775391, 5.917056083679199, 5.900758743286133, 5.853853225708008, 5.840948581695557, 5.820927619934082]"
3090,8.019062042236328,0.20831787586212158,"['top_activations_live/img_4323.png', 'top_activations_live/img_2803.png', 'top_activations_live/img_510.png', 'top_activations_live/img_5130.png', 'top_activations_live/img_579.png', 'top_activations_live/img_5615.png', 'top_activations_live/img_1948.png', 'top_activations_live/img_343.png']","[8.019062042236328, 6.513464450836182, 6.057121276855469, 5.973521709442139, 5.854686260223389, 5.78441047668457, 5.732676982879639, 5.702549934387207]"
3109,3.8621439933776855,0.14798283576965332,"['top_activations_live/img_8753.png', 'top_activations_live/img_9290.png', 'top_activations_live/img_5371.png', 'top_activations_live/img_2605.png', 'top_activations_live/img_4693.png', 'top_activations_live/img_5929.png', 'top_activations_live/img_1533.png', 'top_activations_live/img_1420.png']","[3.8621439933776855, 3.4483675956726074, 3.343197822570801, 3.2815117835998535, 3.2245607376098633, 3.193835735321045, 3.1689369678497314, 3.077092170715332]"
3184,6.536945343017578,0.30910736322402954,"['top_activations_live/img_23.png', 'top_activations_live/img_8127.png', 'top_activations_live/img_1707.png', 'top_activations_live/img_6140.png', 'top_activations_live/img_6672.png', 'top_activations_live/img_2290.png', 'top_activations_live/img_4971.png', 'top_activations_live/img_3173.png']","[6.536945343017578, 6.336668014526367, 6.263733386993408, 6.243562698364258, 6.240222930908203, 6.193661689758301, 6.086814880371094, 6.069475173950195]"
3188,8.050073623657227,0.2849524915218353,"['top_activations_live/img_9636.png', 'top_activations_live/img_2649.png', 'top_activations_live/img_8038.png', 'top_activations_live/img_5761.png', 'top_activations_live/img_7337.png', 'top_activations_live/img_7907.png', 'top_activations_live/img_4774.png', 'top_activations_live/img_2104.png']","[8.050073623657227, 7.92082405090332, 7.5042901039123535, 7.431320667266846, 7.299457550048828, 7.185956954956055, 7.1803364753723145, 7.103775978088379]"
3234,3.5959818363189697,0.076254703104496,"['top_activations_live/img_3167.png', 'top_activations_live/img_1760.png', 'top_activations_live/img_9172.png', 'top_activations_live/img_5165.png', 'top_activations_live/img_8970.png', 'top_activations_live/img_4861.png', 'top_activations_live/img_8455.png', 'top_activations_live/img_3806.png']","[3.5959818363189697, 3.100632667541504, 2.965726375579834, 2.9506397247314453, 2.6219279766082764, 2.5802133083343506, 2.561821460723877, 2.5608131885528564]"
3280,7.929499626159668,0.3314402401447296,"['top_activations_live/img_2020.png', 'top_activations_live/img_1792.png', 'top_activations_live/img_3161.png', 'top_activations_live/img_4737.png', 'top_activations_live/img_9674.png', 'top_activations_live/img_6932.png', 'top_activations_live/img_1881.png', 'top_activations_live/img_3157.png']","[7.929499626159668, 7.790998935699463, 7.776190280914307, 7.749903678894043, 7.667881011962891, 7.590325355529785, 7.366598129272461, 7.2349443435668945]"
3295,2.386317253112793,0.014430079609155655,"['top_activations_live/img_1007.png', 'top_activations_live/img_2330.png', 'top_activations_live/img_4667.png', 'top_activations_live/img_5735.png', 'top_activations_live/img_4981.png', 'top_activations_live/img_8614.png', 'top_activations_live/img_6341.png', 'top_activations_live/img_3713.png']","[2.386317253112793, 2.2747836112976074, 2.0470900535583496, 1.8841899633407593, 1.8425548076629639, 1.79112708568573, 1.7590829133987427, 1.7511405944824219]"
3359,3.766683578491211,0.0344637930393219,"['top_activations_live/img_1272.png', 'top_activations_live/img_2386.png', 'top_activations_live/img_2186.png', 'top_activations_live/img_2348.png', 'top_activations_live/img_8046.png', 'top_activations_live/img_835.png', 'top_activations_live/img_730.png', 'top_activations_live/img_6634.png']","[3.766683578491211, 3.7128171920776367, 3.5501294136047363, 3.3867557048797607, 3.373645305633545, 3.2234010696411133, 3.132441759109497, 3.1296896934509277]"
3403,4.192951202392578,0.026565581560134888,"['top_activations_live/img_2793.png', 'top_activations_live/img_8034.png', 'top_activations_live/img_9522.png', 'top_activations_live/img_6193.png', 'top_activations_live/img_5332.png', 'top_activations_live/img_4796.png', 'top_activations_live/img_5964.png', 'top_activations_live/img_3335.png']","[4.192951202392578, 4.073091983795166, 3.801576614379883, 3.6648714542388916, 3.586871385574341, 3.280646800994873, 3.2396912574768066, 3.181075096130371]"
3478,11.393270492553711,6.444544315338135,"['top_activations_live/img_6035.png', 'top_activations_live/img_2889.png', 'top_activations_live/img_178.png', 'top_activations_live/img_1468.png', 'top_activations_live/img_3119.png', 'top_activations_live/img_5213.png', 'top_activations_live/img_1080.png', 'top_activations_live/img_2390.png']","[11.393270492553711, 11.363035202026367, 11.145736694335938, 11.082500457763672, 10.98260498046875, 10.958667755126953, 10.893346786499023, 10.88703727722168]"
3492,0.8351773023605347,0.000574879755731672,"['top_activations_live/img_8972.png', 'top_activations_live/img_2130.png', 'top_activations_live/img_883.png', 'top_activations_live/img_2110.png', 'top_activations_live/img_919.png', 'top_activations_live/img_5584.png', 'top_activations_live/img_298.png', 'top_activations_live/img_1832.png']","[0.8351773023605347, 0.7932845950126648, 0.7864878177642822, 0.7858651876449585, 0.7257975935935974, 0.6824222803115845, 0.6448342800140381, 0.49492812156677246]"
3545,4.559518814086914,0.05328511819243431,"['top_activations_live/img_7976.png', 'top_activations_live/img_119.png', 'top_activations_live/img_6669.png', 'top_activations_live/img_8793.png', 'top_activations_live/img_8898.png', 'top_activations_live/img_8538.png', 'top_activations_live/img_4858.png', 'top_activations_live/img_4974.png']","[4.559518814086914, 4.50682258605957, 4.382684230804443, 4.207254409790039, 4.116600513458252, 3.7524609565734863, 3.6966233253479004, 3.690802574157715]"
3579,7.537325382232666,0.4898092746734619,"['top_activations_live/img_3860.png', 'top_activations_live/img_543.png', 'top_activations_live/img_8510.png', 'top_activations_live/img_4878.png', 'top_activations_live/img_4010.png', 'top_activations_live/img_3437.png', 'top_activations_live/img_4382.png', 'top_activations_live/img_732.png']","[7.537325382232666, 7.510466575622559, 7.408231735229492, 7.3598432540893555, 7.337658882141113, 7.28781270980835, 7.284119606018066, 7.197660446166992]"
3582,0.9005979895591736,0.0005594102549366653,"['top_activations_live/img_3251.png', 'top_activations_live/img_8338.png', 'top_activations_live/img_8445.png', 'top_activations_live/img_8829.png', 'top_activations_live/img_2378.png', 'top_activations_live/img_7678.png', 'top_activations_live/img_3104.png', 'top_activations_live/img_7742.png']","[0.9005979895591736, 0.7048836946487427, 0.6411013603210449, 0.638597309589386, 0.6155455708503723, 0.5989711284637451, 0.581234872341156, 0.5075556039810181]"
3627,4.553582191467285,0.08598185330629349,"['top_activations_live/img_1800.png', 'top_activations_live/img_9486.png', 'top_activations_live/img_9867.png', 'top_activations_live/img_3416.png', 'top_activations_live/img_8105.png', 'top_activations_live/img_9697.png', 'top_activations_live/img_5646.png', 'top_activations_live/img_2992.png']","[4.553582191467285, 4.17793083190918, 3.6549277305603027, 3.3884310722351074, 3.322561502456665, 3.292771816253662, 3.2752127647399902, 3.2006514072418213]"
3706,4.776934623718262,0.6543745398521423,"['top_activations_live/img_2568.png', 'top_activations_live/img_969.png', 'top_activations_live/img_1417.png', 'top_activations_live/img_2000.png', 'top_activations_live/img_7350.png', 'top_activations_live/img_1831.png', 'top_activations_live/img_604.png', 'top_activations_live/img_7603.png']","[4.776934623718262, 4.744481086730957, 4.650715351104736, 4.572054386138916, 4.367135047912598, 4.210503101348877, 4.182486534118652, 4.177853584289551]"
3796,2.833038806915283,0.05535523593425751,"['top_activations_live/img_7625.png', 'top_activations_live/img_6631.png', 'top_activations_live/img_7611.png', 'top_activations_live/img_0.png', 'top_activations_live/img_2859.png', 'top_activations_live/img_6615.png', 'top_activations_live/img_1470.png', 'top_activations_live/img_9302.png']","[2.833038806915283, 2.760902166366577, 2.6711583137512207, 2.658745527267456, 2.5572726726531982, 2.5357587337493896, 2.514310836791992, 2.479480266571045]"
3838,8.189064025878906,0.9409418106079102,"['top_activations_live/img_9818.png', 'top_activations_live/img_1932.png', 'top_activations_live/img_4125.png', 'top_activations_live/img_5548.png', 'top_activations_live/img_9253.png', 'top_activations_live/img_9439.png', 'top_activations_live/img_164.png', 'top_activations_live/img_5339.png']","[8.189064025878906, 8.07800006866455, 7.699718475341797, 7.503761291503906, 7.447269916534424, 7.088706016540527, 7.05243444442749, 6.984250068664551]"
3839,1.9866232872009277,0.0016657215310260653,"['top_activations_live/img_8898.png', 'top_activations_live/img_8793.png', 'top_activations_live/img_7976.png', 'top_activations_live/img_7089.png', 'top_activations_live/img_5842.png', 'top_activations_live/img_6669.png', 'top_activations_live/img_4224.png', 'top_activations_live/img_8827.png']","[1.9866232872009277, 1.2336807250976562, 1.1186952590942383, 1.0919359922409058, 1.0696711540222168, 1.02265465259552, 0.9651382565498352, 0.8995133638381958]"
3878,6.487638473510742,0.09835424274206161,"['top_activations_live/img_6319.png', 'top_activations_live/img_8553.png', 'top_activations_live/img_7546.png', 'top_activations_live/img_3337.png', 'top_activations_live/img_1119.png', 'top_activations_live/img_9945.png', 'top_activations_live/img_2891.png', 'top_activations_live/img_5913.png']","[6.487638473510742, 5.232913970947266, 5.002060890197754, 4.50657320022583, 4.481665134429932, 4.321637153625488, 4.133004665374756, 3.9535937309265137]"
